Linux 3.13.0-100-generic (ip-172-31-5-56) 	01/04/2017 	_x86_64_	(1 CPU)

02:18:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:20:23 AM     all     60.64      0.00      6.38      4.26      1.06     27.66
02:20:24 AM     all     43.21      0.00     17.28     11.11      0.00     28.40
02:20:25 AM     all     22.62      0.00      7.14      9.52      1.19     59.52
02:20:26 AM     all     16.87      0.00      7.23      4.82      0.00     71.08
02:20:27 AM     all     51.72      0.00     16.09     19.54      0.00     12.64
02:20:28 AM     all     71.88      0.00      8.33     19.79      0.00      0.00
02:20:29 AM     all     72.22      0.00      5.56     22.22      0.00      0.00
02:20:30 AM     all     37.93      0.00      8.05     52.87      1.15      0.00
02:20:31 AM     all     30.77      0.00      8.97     15.38      1.28     43.59
02:20:32 AM     all     26.32      0.00      6.58     15.79      0.00     51.32
02:20:33 AM     all      8.97      0.00      6.41     50.00      1.28     33.33
02:20:34 AM     all      2.38      0.00      2.38      4.76      0.00     90.48
02:20:35 AM     all     17.11      0.00     13.16     21.05      1.32     47.37
02:20:36 AM     all     17.95      0.00      5.13     70.51      0.00      6.41
02:20:37 AM     all      3.75      0.00      3.75      6.25      1.25     85.00
02:20:38 AM     all     21.33      0.00     14.67     20.00      1.33     42.67
02:20:39 AM     all     14.47      0.00     10.53     69.74      0.00      5.26
02:20:40 AM     all     13.58      0.00      7.41     16.05      0.00     62.96
02:20:41 AM     all     17.07      0.00     14.63     43.90      1.22     23.17
02:20:42 AM     all      9.52      0.00      3.57     85.71      1.19      0.00
02:20:43 AM     all     14.29      0.00     11.43     24.29      0.00     50.00
02:20:44 AM     all     89.90      0.00     10.10      0.00      0.00      0.00
02:20:45 AM     all     25.88      0.00      7.06     65.88      1.18      0.00
02:20:46 AM     all      8.86      0.00     11.39     69.62      1.27      8.86
02:20:47 AM     all      6.10      0.00      4.88      2.44      0.00     86.59
02:20:48 AM     all     17.28      0.00     14.81     33.33      0.00     34.57
02:20:49 AM     all      7.69      0.00      5.13     85.90      1.28      0.00
02:20:50 AM     all     12.86      0.00     10.00     14.29      1.43     61.43
02:20:51 AM     all     10.39      0.00     10.39     12.99      0.00     66.23
02:20:52 AM     all     52.33      0.00     11.63     32.56      1.16      2.33
02:20:53 AM     all     10.00      0.00      5.00     33.75      0.00     51.25
02:20:54 AM     all      8.45      0.00      9.86     52.11      1.41     28.17
02:20:55 AM     all      5.48      0.00      6.85      6.85      1.37     79.45
02:20:56 AM     all     11.25      0.00     12.50     20.00      0.00     56.25
02:20:57 AM     all      2.08      0.00      1.04      4.17      0.00     92.71
02:20:58 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
02:20:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:00 AM     all      0.00      0.00      0.00      0.00      1.00     99.00
02:21:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:02 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
02:21:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:04 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
02:21:05 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
02:21:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:07 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
02:21:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:11 AM     all      1.98      0.00      0.00      0.00      0.00     98.02
02:21:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:21:15 AM     all      1.01      0.00      0.00      1.01      0.00     97.98
02:21:16 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
